responseTime,prolificID,userID,questionNum,response,loadTime,questionID,selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition,chartType,UID,selectedLabel,A,B,C,D,E,F,G,A_ind,B_ind,C_ind,D_ind,E_ind,F_ind,G_ind,error,absError,correct
3.316,5befb6e27c387400016983bf,6.0,94,25,2025-04-21 21:56:11.306,574.0,25,near-aligned,anchor,0,1,0,75 and 100,74,line,6,G,10,7,13,1,21,23,25,2,3,1,6,0,4,5,0.0,0.0,True
7.779,5befb6e27c387400016983bf,6.0,95,42,2025-04-21 21:56:14.674,575.0,44,aligned,far-anchor,6,0,1,25,25,line,6,G,13,5,17,4,7,10,44,1,0,6,5,2,4,3,-2.0,2.0,False
4.079,5befb6e27c387400016983bf,6.0,96,30,2025-04-21 21:56:22.497,576.0,25,far-from-aligned,anchor,0,8,0,75 and 100,67,line,6,F,17,18,8,4,10,25,18,1,2,6,3,0,5,4,5.0,5.0,False
7.65,6595a3e05bc95bcb48bfabad,7.0,1,50,2025-04-21 21:55:48.091,577.0,52,far-from-aligned,far-anchor,2,5,2,100,43,pie,7,B,6,52,7,5,6,11,13,1,5,0,6,2,3,4,-2.0,2.0,False
7.717,6595a3e05bc95bcb48bfabad,7.0,2,75,2025-04-21 21:55:55.839,578.0,22,aligned,near-anchor,3,0,2,25,25,pie,7,C,15,19,22,16,4,6,18,3,0,2,4,5,1,6,53.0,53.0,False
8.115,6595a3e05bc95bcb48bfabad,7.0,3,25,2025-04-21 21:56:03.636,579.0,50,near-aligned,anchor,0,2,0,0 and 50,2,pie,7,G,9,4,4,13,2,18,50,5,6,4,2,0,3,1,-25.0,25.0,False
8.281,6595a3e05bc95bcb48bfabad,7.0,4,45,2025-04-21 21:56:11.845,580.0,44,near-aligned,far-anchor,6,4,1,25,21,line,7,C,7,16,44,7,6,14,6,1,6,2,3,4,0,5,1.0,1.0,False
9.888,6595a3e05bc95bcb48bfabad,7.0,5,50,2025-04-21 21:56:20.203,581.0,49,aligned,near-anchor,1,0,1,0,0,line,7,G,8,12,5,10,2,14,49,1,6,5,2,4,3,0,1.0,1.0,False
7.611,6595a3e05bc95bcb48bfabad,7.0,6,25,2025-04-21 21:56:30.180,582.0,15,far-from-aligned,far-anchor,10,5,0,25 and 50,30,pie,7,F,7,11,12,19,11,15,25,3,4,5,1,0,2,6,10.0,10.0,False
5.84,6595a3e05bc95bcb48bfabad,7.0,7,25,2025-04-21 21:56:37.891,583.0,25,aligned,anchor,0,0,0,0 and 25,0,line,7,A,25,10,31,8,13,6,7,0,5,6,2,3,4,1,0.0,0.0,True
5.897,6595a3e05bc95bcb48bfabad,7.0,8,25,2025-04-21 21:56:43.813,584.0,48,aligned,near-anchor,2,0,2,100,52,pie,7,F,9,8,5,20,3,48,7,1,2,5,4,0,6,3,-23.0,23.0,False
9.754,6595a3e05bc95bcb48bfabad,7.0,9,25,2025-04-21 21:56:49.795,585.0,33,far-from-aligned,far-anchor,8,7,2,25,32,pie,7,C,27,3,33,12,2,14,9,2,0,3,5,1,4,6,-8.0,8.0,False
6.103,6595a3e05bc95bcb48bfabad,7.0,10,25,2025-04-21 21:56:59.639,586.0,22,far-from-aligned,near-anchor,3,10,2,75,63,line,7,A,22,15,31,7,12,3,10,5,6,4,2,3,1,0,3.0,3.0,False
6.965,6595a3e05bc95bcb48bfabad,7.0,11,25,2025-04-21 21:57:05.831,587.0,31,aligned,far-anchor,6,0,1,50,19,pie,7,E,6,14,5,28,31,14,2,4,1,0,3,2,6,5,-6.0,6.0,False
9.346,6595a3e05bc95bcb48bfabad,7.0,12,55,2025-04-21 21:57:12.900,588.0,22,near-aligned,near-anchor,3,1,2,100,77,line,7,B,12,22,13,22,1,19,11,1,5,4,0,6,2,3,33.0,33.0,False
5.401,6595a3e05bc95bcb48bfabad,7.0,13,25,2025-04-21 21:57:26.435,589.0,46,far-from-aligned,near-anchor,4,8,1,50,12,pie,7,D,7,4,12,46,6,4,21,6,5,0,1,2,4,3,-21.0,21.0,False
7.141,6595a3e05bc95bcb48bfabad,7.0,14,35,2025-04-21 21:57:31.928,590.0,48,near-aligned,near-anchor,2,3,2,50,47,line,7,A,48,9,7,8,5,5,18,5,0,1,4,2,6,3,-13.0,13.0,False
6.512,6595a3e05bc95bcb48bfabad,7.0,15,25,2025-04-21 21:57:39.159,591.0,22,far-from-aligned,near-anchor,3,8,2,50,36,line,7,C,30,20,22,4,9,7,8,4,2,3,5,0,1,6,3.0,3.0,False
5.969,6595a3e05bc95bcb48bfabad,7.0,16,50,2025-04-21 21:57:45.747,592.0,21,aligned,near-anchor,4,0,1,50,50,pie,7,D,23,6,9,21,13,24,4,6,5,2,4,1,3,0,29.0,29.0,False
5.601,6595a3e05bc95bcb48bfabad,7.0,17,35,2025-04-21 21:57:51.799,593.0,41,near-aligned,far-anchor,9,2,1,75,32,line,7,F,4,6,15,9,14,41,11,6,1,0,4,5,3,2,-6.0,6.0,False
7.606,6595a3e05bc95bcb48bfabad,7.0,18,35,2025-04-21 21:57:57.491,594.0,35,near-aligned,far-anchor,10,3,0,0,3,line,7,F,7,14,14,15,3,35,12,5,2,3,4,0,1,6,0.0,0.0,True
5.55,6595a3e05bc95bcb48bfabad,7.0,19,75,2025-04-21 21:58:05.182,595.0,27,far-from-aligned,near-anchor,2,11,2,50,61,pie,7,F,9,6,15,20,12,27,11,3,2,4,0,6,5,1,48.0,48.0,False
8.303,6595a3e05bc95bcb48bfabad,7.0,20,50,2025-04-21 21:58:10.808,596.0,31,far-from-aligned,far-anchor,6,9,1,75,35,pie,7,C,11,15,31,7,16,6,14,6,1,3,4,5,0,2,19.0,19.0,False
6.009,6595a3e05bc95bcb48bfabad,7.0,21,35,2025-04-21 21:58:19.191,597.0,47,aligned,near-anchor,3,0,2,25,25,line,7,E,20,6,2,8,47,9,8,6,4,5,0,3,1,2,-12.0,12.0,False
9.526,6595a3e05bc95bcb48bfabad,7.0,22,33,2025-04-21 21:58:25.290,598.0,51,far-from-aligned,far-anchor,1,9,1,75,15,line,7,A,51,3,15,6,10,8,7,2,3,5,4,6,1,0,-18.0,18.0,False
7.81,6595a3e05bc95bcb48bfabad,7.0,23,11,2025-04-21 21:58:34.900,599.0,33,near-aligned,far-anchor,8,3,2,0,3,line,7,E,22,6,19,3,33,15,2,4,5,2,0,1,6,3,-22.0,22.0,False
5.19,6595a3e05bc95bcb48bfabad,7.0,24,25,2025-04-21 21:58:42.801,600.0,35,near-aligned,far-anchor,10,3,0,50,47,pie,7,D,10,2,18,35,16,12,7,1,6,2,4,5,3,0,-10.0,10.0,False
5.524,6595a3e05bc95bcb48bfabad,7.0,25,75,2025-04-21 21:58:49.849,601.0,50,far-from-aligned,anchor,0,11,0,25 and 75,14,pie,7,D,6,6,13,50,11,8,6,0,5,4,2,6,1,3,25.0,25.0,False
5.063,6595a3e05bc95bcb48bfabad,7.0,26,25,2025-04-21 21:58:55.452,602.0,33,far-from-aligned,far-anchor,8,5,2,0,5,line,7,B,6,33,5,6,10,35,5,4,1,3,2,5,6,0,-8.0,8.0,False
4.757,6595a3e05bc95bcb48bfabad,7.0,27,25,2025-04-21 21:59:00.597,603.0,17,near-aligned,far-anchor,8,1,2,100,82,pie,7,A,17,37,22,9,1,10,4,5,4,2,0,6,3,1,8.0,8.0,False
5.28,6595a3e05bc95bcb48bfabad,7.0,28,66,2025-04-21 21:59:05.439,604.0,47,far-from-aligned,near-anchor,3,9,2,25,16,line,7,B,9,47,7,17,9,6,5,1,2,0,5,4,6,3,19.0,19.0,False
9.218,6595a3e05bc95bcb48bfabad,7.0,29,75,2025-04-21 21:59:10.814,605.0,52,near-aligned,far-anchor,2,2,2,25,27,pie,7,F,11,9,4,12,5,52,7,1,2,4,5,6,3,0,23.0,23.0,False
9.365,6595a3e05bc95bcb48bfabad,7.0,30,15,2025-04-21 21:59:20.132,606.0,19,far-from-aligned,far-anchor,6,7,1,50,43,line,7,B,4,19,27,10,12,20,8,1,3,2,4,0,6,5,-4.0,4.0,False
8.257,6595a3e05bc95bcb48bfabad,7.0,31,75,2025-04-21 21:59:29.583,607.0,19,far-from-aligned,far-anchor,6,5,1,50,36,line,7,B,13,19,27,18,14,5,4,6,3,4,0,2,5,1,56.0,56.0,False
5.203,6595a3e05bc95bcb48bfabad,7.0,32,50,2025-04-21 21:59:37.933,608.0,28,near-aligned,near-anchor,3,2,2,75,45,pie,7,D,7,8,9,28,5,22,21,2,3,1,4,6,5,0,22.0,22.0,False
5.2,6595a3e05bc95bcb48bfabad,7.0,33,15,2025-04-21 21:59:43.230,609.0,24,near-aligned,near-anchor,1,4,1,25,21,line,7,B,15,24,11,22,11,7,10,3,2,0,4,5,6,1,-9.0,9.0,False
7.732,6595a3e05bc95bcb48bfabad,7.0,34,50,2025-04-21 21:59:48.528,610.0,28,far-from-aligned,near-anchor,3,8,2,25,33,pie,7,E,13,3,11,25,28,11,9,2,4,6,5,3,1,0,22.0,22.0,False
7.199,6595a3e05bc95bcb48bfabad,7.0,35,75,2025-04-21 21:59:56.333,611.0,55,far-from-aligned,far-anchor,5,7,0,100,38,pie,7,D,4,11,13,55,7,7,3,2,1,0,5,4,6,3,20.0,20.0,False
4.924,6595a3e05bc95bcb48bfabad,7.0,36,75,2025-04-21 22:00:03.635,612.0,43,far-from-aligned,far-anchor,7,8,2,75,40,pie,7,F,13,5,1,17,5,43,16,2,3,5,1,0,4,6,32.0,32.0,False
7.991,6595a3e05bc95bcb48bfabad,7.0,37,50,2025-04-21 22:00:10.405,613.0,17,far-from-aligned,far-anchor,8,8,2,25,17,line,7,E,17,18,1,25,17,15,7,0,2,5,3,1,6,4,33.0,33.0,False
11.487,6595a3e05bc95bcb48bfabad,7.0,38,35,2025-04-21 22:00:18.506,614.0,45,far-from-aligned,far-anchor,5,9,0,25,16,line,7,G,9,12,12,6,6,10,45,3,6,5,4,1,0,2,-10.0,10.0,False
8.356,6595a3e05bc95bcb48bfabad,7.0,39,33,2025-04-21 22:00:30.083,615.0,49,near-aligned,near-anchor,1,4,1,25,21,line,7,D,20,3,1,49,10,12,5,1,5,0,2,6,3,4,-16.0,16.0,False
5.39,6595a3e05bc95bcb48bfabad,7.0,40,25,2025-04-21 22:00:38.524,616.0,29,far-from-aligned,near-anchor,4,7,1,50,57,pie,7,E,5,14,16,3,29,14,19,3,6,1,2,5,4,0,-4.0,4.0,False
6.658,6595a3e05bc95bcb48bfabad,7.0,41,15,2025-04-21 22:00:44.012,617.0,43,aligned,far-anchor,7,0,2,50,7,line,7,A,43,5,7,17,5,15,8,1,2,0,6,3,4,5,-28.0,28.0,False
6.976,6595a3e05bc95bcb48bfabad,7.0,42,25,2025-04-21 22:00:50.769,618.0,54,near-aligned,far-anchor,4,3,1,0,3,line,7,D,10,3,7,54,5,8,13,5,0,2,1,6,4,3,-29.0,29.0,False
4.253,6595a3e05bc95bcb48bfabad,7.0,43,75,2025-04-21 22:00:57.834,619.0,47,aligned,near-anchor,3,0,2,50,50,pie,7,A,47,5,10,17,16,3,2,5,4,3,1,0,6,2,28.0,28.0,False
8.942,6595a3e05bc95bcb48bfabad,7.0,44,50,2025-04-21 22:01:02.181,620.0,48,aligned,near-anchor,2,0,2,75,27,line,7,A,48,8,15,2,13,4,10,3,1,2,6,5,0,4,2.0,2.0,False
7.294,6595a3e05bc95bcb48bfabad,7.0,45,15,2025-04-21 22:01:11.203,621.0,17,aligned,far-anchor,8,0,2,0,0,line,7,A,17,5,22,7,13,12,24,0,4,1,3,5,6,2,-2.0,2.0,False
6.164,6595a3e05bc95bcb48bfabad,7.0,46,75,2025-04-21 22:01:18.595,622.0,54,near-aligned,far-anchor,4,2,1,75,19,pie,7,E,5,7,14,6,54,7,7,0,3,1,4,2,6,5,21.0,21.0,False
10.419,6595a3e05bc95bcb48bfabad,7.0,47,55,2025-04-21 22:01:24.849,623.0,51,far-from-aligned,far-anchor,1,7,1,25,32,line,7,B,6,51,14,6,10,6,7,1,4,0,2,5,3,6,4.0,4.0,False
6.901,6595a3e05bc95bcb48bfabad,7.0,48,17,2025-04-21 22:01:35.367,624.0,30,aligned,far-anchor,5,0,0,50,20,pie,7,B,3,30,13,19,16,7,12,4,2,0,6,5,1,3,-13.0,13.0,False
8.808,6595a3e05bc95bcb48bfabad,7.0,49,55,2025-04-21 22:01:43.732,625.0,24,near-aligned,near-anchor,1,3,1,75,72,line,7,F,12,13,4,28,7,24,12,4,2,6,3,1,5,0,31.0,31.0,False
7.97,6595a3e05bc95bcb48bfabad,7.0,50,25,2025-04-21 22:01:52.630,626.0,50,near-aligned,anchor,0,3,0,25 and 75,22,pie,7,F,9,9,5,4,13,50,10,4,6,1,2,0,3,5,-25.0,25.0,False
7.074,6595a3e05bc95bcb48bfabad,7.0,51,35,2025-04-21 22:02:00.713,627.0,29,near-aligned,near-anchor,4,2,1,100,69,line,7,B,10,29,21,22,3,2,13,2,5,1,4,0,6,3,6.0,6.0,False
4.598,6595a3e05bc95bcb48bfabad,7.0,52,15,2025-04-21 22:02:07.877,628.0,18,far-from-aligned,far-anchor,7,6,2,75,69,line,7,G,17,13,8,9,12,23,18,4,6,1,0,3,2,5,-3.0,3.0,False
5.564,6595a3e05bc95bcb48bfabad,7.0,53,30,2025-04-21 22:02:12.564,629.0,55,aligned,far-anchor,5,0,0,0,0,line,7,B,4,55,14,2,9,8,8,3,0,6,4,2,1,5,-25.0,25.0,False
9.217,6595a3e05bc95bcb48bfabad,7.0,54,25,2025-04-21 22:02:18.227,630.0,24,near-aligned,near-anchor,1,4,1,25,5,pie,7,A,24,12,32,13,5,9,5,1,2,5,6,0,3,4,1.0,1.0,False
6.563,6595a3e05bc95bcb48bfabad,7.0,55,35,2025-04-21 22:02:27.528,631.0,28,far-from-aligned,near-anchor,3,9,2,50,59,pie,7,G,10,17,11,14,13,7,28,0,3,2,4,6,1,5,7.0,7.0,False
8.431,6595a3e05bc95bcb48bfabad,7.0,56,35,2025-04-21 22:02:34.192,632.0,25,aligned,anchor,0,0,0,25 and 50,25,pie,7,G,5,6,24,12,20,8,25,1,5,4,6,0,3,2,10.0,10.0,False
5.038,6595a3e05bc95bcb48bfabad,7.0,57,25,2025-04-21 22:02:42.713,633.0,23,near-aligned,near-anchor,2,1,2,50,49,pie,7,B,15,23,13,14,16,6,13,6,4,0,1,2,3,5,2.0,2.0,False
7.591,6595a3e05bc95bcb48bfabad,7.0,58,15,2025-04-21 22:02:47.859,634.0,22,aligned,near-anchor,3,0,2,25,25,line,7,G,3,10,22,19,9,15,22,0,4,1,5,6,3,2,-7.0,7.0,False
6.298,6595a3e05bc95bcb48bfabad,7.0,59,15,2025-04-21 22:02:55.545,635.0,18,near-aligned,far-anchor,7,1,2,0,1,pie,7,B,18,18,1,18,16,10,19,6,1,0,3,5,2,4,-3.0,3.0,False
5.658,6595a3e05bc95bcb48bfabad,7.0,60,25,2025-04-21 22:03:01.933,636.0,25,aligned,anchor,0,0,0,75 and 100,75,pie,7,F,19,18,9,14,11,25,4,4,5,3,2,1,6,0,0.0,0.0,True
7.178,6595a3e05bc95bcb48bfabad,7.0,61,25,2025-04-21 22:03:09.746,637.0,27,far-from-aligned,near-anchor,2,10,2,75,38,line,7,D,16,3,19,27,17,14,4,2,1,0,3,6,5,4,-2.0,2.0,False
7.492,6595a3e05bc95bcb48bfabad,7.0,62,50,2025-04-21 22:03:16.995,638.0,49,aligned,near-anchor,1,0,1,50,50,line,7,F,11,18,4,3,14,49,1,3,1,4,0,2,5,6,1.0,1.0,False
7.111,6595a3e05bc95bcb48bfabad,7.0,63,15,2025-04-21 22:03:24.572,639.0,17,far-from-aligned,far-anchor,8,6,2,50,44,pie,7,F,16,9,16,11,19,17,12,4,1,0,5,2,3,6,-2.0,2.0,False
5.141,6595a3e05bc95bcb48bfabad,7.0,64,50,2025-04-21 22:03:31.760,640.0,47,near-aligned,near-anchor,3,4,2,50,46,pie,7,B,6,47,6,7,7,26,1,2,5,0,6,4,3,1,3.0,3.0,False
4.387,6595a3e05bc95bcb48bfabad,7.0,65,25,2025-04-21 22:03:36.991,641.0,33,aligned,far-anchor,8,0,2,50,50,pie,7,F,13,14,8,9,9,33,14,3,1,6,5,2,4,0,-8.0,8.0,False
5.231,6595a3e05bc95bcb48bfabad,7.0,66,15,2025-04-21 22:03:41.460,642.0,37,near-aligned,far-anchor,12,4,2,50,9,line,7,D,12,10,9,37,21,6,5,3,5,0,1,4,2,6,-22.0,22.0,False
5.836,6595a3e05bc95bcb48bfabad,7.0,67,25,2025-04-21 22:03:46.785,643.0,54,near-aligned,far-anchor,4,4,1,100,42,pie,7,C,4,11,54,4,8,16,3,6,4,5,3,0,1,2,-29.0,29.0,False
5.521,6595a3e05bc95bcb48bfabad,7.0,68,15,2025-04-21 22:03:52.693,644.0,32,near-aligned,far-anchor,7,4,2,25,29,pie,7,B,7,32,20,5,12,15,9,6,3,4,0,5,1,2,-17.0,17.0,False
6.606,6595a3e05bc95bcb48bfabad,7.0,69,20,2025-04-21 22:03:58.313,645.0,45,aligned,far-anchor,5,0,0,0,0,pie,7,E,6,2,19,13,45,4,11,4,3,6,2,0,1,5,-25.0,25.0,False
5.909,6595a3e05bc95bcb48bfabad,7.0,70,15,2025-04-21 22:04:05.009,646.0,30,near-aligned,far-anchor,5,2,0,50,18,pie,7,D,28,10,10,30,4,15,3,6,4,5,2,3,1,0,-15.0,15.0,False
5.164,6595a3e05bc95bcb48bfabad,7.0,71,15,2025-04-21 22:04:10.990,647.0,29,near-aligned,near-anchor,4,3,1,50,18,pie,7,G,17,12,13,10,8,11,29,5,3,6,0,1,4,2,-14.0,14.0,False
5.787,6595a3e05bc95bcb48bfabad,7.0,72,25,2025-04-21 22:04:16.244,648.0,27,far-from-aligned,near-anchor,2,8,2,75,40,line,7,D,7,7,10,27,17,9,23,2,5,1,3,6,4,0,-2.0,2.0,False
5.436,6595a3e05bc95bcb48bfabad,7.0,73,74,2025-04-21 22:04:24.060,649.0,24,far-from-aligned,near-anchor,1,7,1,25,8,line,7,C,22,3,24,10,19,14,8,5,6,1,4,3,2,0,50.0,50.0,False
8.554,6595a3e05bc95bcb48bfabad,7.0,74,25,2025-04-21 22:04:29.586,650.0,52,near-aligned,far-anchor,2,4,2,75,19,line,7,G,5,6,3,13,8,13,52,5,0,4,6,3,1,2,-27.0,27.0,False
7.613,6595a3e05bc95bcb48bfabad,7.0,75,10,2025-04-21 22:04:38.266,651.0,31,near-aligned,far-anchor,6,3,1,75,41,line,7,B,14,31,8,18,10,12,7,1,4,0,5,6,3,2,-21.0,21.0,False
4.525,6595a3e05bc95bcb48bfabad,7.0,76,15,2025-04-21 22:04:45.954,652.0,15,aligned,far-anchor,10,0,0,50,35,pie,7,A,15,9,18,15,12,14,17,2,6,1,5,4,3,0,0.0,0.0,True
6.505,6595a3e05bc95bcb48bfabad,7.0,77,15,2025-04-21 22:04:50.568,653.0,30,far-from-aligned,far-anchor,5,7,0,25,32,line,7,C,17,5,30,20,10,11,7,4,1,3,2,6,5,0,-15.0,15.0,False
6.437,6595a3e05bc95bcb48bfabad,7.0,78,14,2025-04-21 22:04:57.158,654.0,25,far-from-aligned,anchor,0,8,0,50 and 75,42,line,7,C,9,6,25,20,13,18,9,6,5,3,1,0,4,2,-11.0,11.0,False
8.792,6595a3e05bc95bcb48bfabad,7.0,79,35,2025-04-21 22:05:03.686,655.0,47,aligned,near-anchor,3,0,2,100,53,pie,7,C,12,9,47,13,4,10,5,0,1,6,5,2,4,3,-12.0,12.0,False
6.897,6595a3e05bc95bcb48bfabad,7.0,80,35,2025-04-21 22:05:12.569,656.0,28,far-from-aligned,near-anchor,3,9,2,50,59,line,7,F,18,5,13,14,11,28,11,0,2,6,3,4,5,1,7.0,7.0,False
4.886,6595a3e05bc95bcb48bfabad,7.0,81,25,2025-04-21 22:05:19.537,657.0,42,near-aligned,far-anchor,8,1,2,0,1,pie,7,G,17,15,9,1,9,7,42,6,5,4,0,2,3,1,-17.0,17.0,False
7.792,6595a3e05bc95bcb48bfabad,7.0,82,65,2025-04-21 22:05:24.500,658.0,32,near-aligned,far-anchor,7,4,2,50,14,line,7,E,16,16,7,14,32,8,7,3,6,4,0,1,2,5,33.0,33.0,False
9.531,6595a3e05bc95bcb48bfabad,7.0,83,45,2025-04-21 22:05:32.370,659.0,54,aligned,far-anchor,4,0,1,100,46,line,7,E,5,21,6,7,54,6,1,4,0,2,3,6,1,5,-9.0,9.0,False
7.631,6595a3e05bc95bcb48bfabad,7.0,84,54,2025-04-21 22:05:41.972,660.0,42,aligned,far-anchor,8,0,2,75,33,pie,7,G,14,10,11,9,6,8,42,0,2,6,1,5,4,3,12.0,12.0,False
6.642,6595a3e05bc95bcb48bfabad,7.0,85,55,2025-04-21 22:05:51.392,661.0,25,far-from-aligned,anchor,0,9,0,0 and 25,9,line,7,D,9,9,11,25,23,20,3,2,0,3,1,5,4,6,30.0,30.0,False
12.503,6595a3e05bc95bcb48bfabad,7.0,86,45,2025-04-21 22:05:58.128,662.0,50,near-aligned,anchor,0,1,0,25 and 75,24,line,7,B,5,50,19,2,13,1,10,6,3,5,4,2,0,1,-5.0,5.0,False
5.88,6595a3e05bc95bcb48bfabad,7.0,87,45,2025-04-21 22:06:10.709,663.0,44,aligned,far-anchor,6,0,1,25,25,line,7,D,16,12,8,44,4,5,11,5,2,0,3,6,1,4,1.0,1.0,False
6.862,6595a3e05bc95bcb48bfabad,7.0,88,15,2025-04-21 22:06:16.674,664.0,50,near-aligned,anchor,0,1,0,0 and 50,1,line,7,G,1,6,15,7,4,17,50,0,5,4,6,2,3,1,-35.0,35.0,False
4.791,6595a3e05bc95bcb48bfabad,7.0,89,25,2025-04-21 22:06:23.603,665.0,22,far-from-aligned,near-anchor,3,6,2,75,59,pie,7,E,19,4,20,16,22,11,8,6,2,1,4,5,0,3,3.0,3.0,False
7.814,6595a3e05bc95bcb48bfabad,7.0,90,5,2025-04-21 22:06:28.468,666.0,20,aligned,far-anchor,5,0,0,25,5,line,7,D,17,9,28,20,5,10,11,6,5,3,1,0,2,4,-15.0,15.0,False
9.178,6595a3e05bc95bcb48bfabad,7.0,91,75,2025-04-21 22:06:36.367,667.0,50,aligned,anchor,0,0,0,50 and 100,50,line,7,D,9,8,1,50,12,9,11,2,5,0,6,1,3,4,25.0,25.0,False
5.121,6595a3e05bc95bcb48bfabad,7.0,92,25,2025-04-21 22:06:45.644,668.0,33,far-from-aligned,far-anchor,8,6,2,75,36,pie,7,G,4,6,14,11,18,14,33,2,4,0,5,1,6,3,-8.0,8.0,False
11.546,6595a3e05bc95bcb48bfabad,7.0,93,25,2025-04-21 22:06:50.860,669.0,52,far-from-aligned,far-anchor,2,9,2,100,39,pie,7,G,7,5,7,9,14,6,52,2,1,3,6,4,0,5,-27.0,27.0,False
7.276,6595a3e05bc95bcb48bfabad,7.0,94,15,2025-04-21 22:07:02.551,670.0,29,far-from-aligned,near-anchor,4,7,1,0,7,pie,7,E,7,14,15,7,29,5,23,6,4,5,0,1,2,3,-14.0,14.0,False
8.98,6595a3e05bc95bcb48bfabad,7.0,95,15,2025-04-21 22:07:09.913,671.0,21,near-aligned,near-anchor,4,2,1,25 and 50,27,pie,7,C,21,6,21,4,10,13,25,1,0,2,3,5,4,6,-6.0,6.0,False
3.983,6595a3e05bc95bcb48bfabad,7.0,96,25,2025-04-21 22:07:18.985,672.0,25,far-from-aligned,anchor,0,8,0,0 and 25,8,pie,7,B,32,25,8,9,8,11,7,6,1,3,5,0,2,4,0.0,0.0,True
5.705,6413bee5234ad46e9fc4ba75,9.0,1,23,2025-04-21 22:02:25.875,769.0,23,aligned,near-anchor,2,0,2,100,77,line,9,C,9,25,23,11,26,1,5,2,1,6,0,3,4,5,0.0,0.0,True
5.242,6413bee5234ad46e9fc4ba75,9.0,2,18,2025-04-21 22:02:31.643,770.0,19,near-aligned,far-anchor,6,2,1,75,73,pie,9,A,19,15,9,5,8,33,11,5,4,3,0,6,2,1,-1.0,1.0,False
5.704,6413bee5234ad46e9fc4ba75,9.0,3,18,2025-04-21 22:02:36.947,771.0,16,aligned,far-anchor,9,0,1,25,9,pie,9,C,12,24,16,17,5,17,9,5,3,1,4,6,2,0,2.0,2.0,False
6.601,6413bee5234ad46e9fc4ba75,9.0,4,28,2025-04-21 22:02:42.715,772.0,28,near-aligned,near-anchor,3,4,2,50,18,line,9,F,11,4,7,21,12,28,17,1,6,0,5,3,2,4,0.0,0.0,True
5.586,6413bee5234ad46e9fc4ba75,9.0,5,29,2025-04-21 22:02:49.374,773.0,27,near-aligned,near-anchor,2,4,2,50,19,line,9,F,13,5,14,16,6,27,19,3,1,0,4,5,2,6,2.0,2.0,False
9.754,6413bee5234ad46e9fc4ba75,9.0,6,35,2025-04-21 22:02:55.027,774.0,31,far-from-aligned,far-anchor,6,8,1,75,36,line,9,F,26,1,6,9,22,31,5,0,1,5,2,6,3,4,4.0,4.0,False
6.937,6413bee5234ad46e9fc4ba75,9.0,7,31,2025-04-21 22:03:04.863,775.0,28,near-aligned,near-anchor,3,4,2,50,18,pie,9,C,3,12,28,33,6,5,13,3,1,2,6,0,4,5,3.0,3.0,False
7.26,6413bee5234ad46e9fc4ba75,9.0,8,51,2025-04-21 22:03:11.863,776.0,47,far-from-aligned,near-anchor,3,11,2,25 and 50,14,line,9,E,9,12,10,7,47,7,8,4,5,3,1,2,0,6,4.0,4.0,False
5.652,6413bee5234ad46e9fc4ba75,9.0,9,23,2025-04-21 22:03:19.185,777.0,22,far-from-aligned,near-anchor,3,8,2,75,67,pie,9,G,8,28,7,11,15,9,22,0,2,3,6,4,1,5,1.0,1.0,False
5.254,6413bee5234ad46e9fc4ba75,9.0,10,50,2025-04-21 22:03:24.897,778.0,50,far-from-aligned,anchor,0,7,0,0 and 50,7,pie,9,D,7,3,12,50,5,21,2,0,3,4,1,5,6,2,0.0,0.0,True
4.662,6413bee5234ad46e9fc4ba75,9.0,11,24,2025-04-21 22:03:30.225,779.0,24,near-aligned,near-anchor,1,1,1,50,27,pie,9,A,24,6,11,13,15,15,16,2,4,1,6,3,5,0,0.0,0.0,True
3.543,6413bee5234ad46e9fc4ba75,9.0,12,25,2025-04-21 22:03:34.947,780.0,23,far-from-aligned,near-anchor,2,6,2,25,8,pie,9,G,9,16,12,17,8,15,23,5,3,4,2,0,6,1,2.0,2.0,False
5.517,6413bee5234ad46e9fc4ba75,9.0,13,50,2025-04-21 22:03:54.588,781.0,50,aligned,anchor,0,0,0,50 and 100,50,line,9,E,13,3,7,3,50,5,19,5,4,3,0,6,1,2,0.0,0.0,True
5.028,6413bee5234ad46e9fc4ba75,9.0,14,20,2025-04-21 22:04:00.165,782.0,19,aligned,far-anchor,6,0,1,75,75,pie,9,E,22,1,7,6,19,23,22,0,1,3,6,5,4,2,1.0,1.0,False
3.8,6413bee5234ad46e9fc4ba75,9.0,15,25,2025-04-21 22:04:05.260,783.0,25,far-from-aligned,anchor,0,7,0,25 and 50,18,pie,9,D,14,5,3,25,18,11,24,3,6,5,1,0,4,2,0.0,0.0,True
4.246,6413bee5234ad46e9fc4ba75,9.0,16,28,2025-04-21 22:04:09.119,784.0,27,near-aligned,near-anchor,2,2,2,75,46,pie,9,F,14,14,5,13,7,27,20,1,0,3,2,6,4,5,1.0,1.0,False
4.416,6413bee5234ad46e9fc4ba75,9.0,17,25,2025-04-21 22:04:13.431,785.0,22,far-from-aligned,near-anchor,3,11,2,50 and 50,39,pie,9,F,15,29,17,7,5,22,5,4,1,5,6,0,3,2,3.0,3.0,False
