selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition,chartType,UID,selectedLabel,A,B,C,D,E,F,G,A_ind,B_ind,C_ind,D_ind,E_ind,F_ind,G_ind,questionID
28,near-aligned,near-anchor,3,1,2,0,1,line,3,D,25,15,2,28,23,1,6,3,6,2,1,4,0,5,226
53,near-aligned,far-anchor,3,2,2,0,2,pie,3,C,4,6,53,17,10,2,8,6,5,1,2,4,0,3,227
20,near-aligned,far-anchor,5,3,0,25,8,line,3,D,14,9,11,20,11,8,27,6,3,5,1,4,0,2,228
18,far-from-aligned,far-anchor,7,7,2,50,43,pie,3,B,18,18,10,20,13,14,7,4,3,0,2,1,5,6,229
26,far-from-aligned,near-anchor,1,11,1,50,61,pie,3,D,13,8,15,26,11,12,15,6,1,4,5,3,2,0,230
36,far-from-aligned,far-anchor,11,5,1,50,45,line,3,E,14,5,9,17,36,14,5,1,0,2,3,4,6,5,231
51,far-from-aligned,far-anchor,1,8,1,75,16,line,3,G,9,12,5,7,3,13,51,3,4,6,5,0,1,2,232
31,far-from-aligned,far-anchor,6,6,1,75,38,pie,3,D,7,7,18,31,7,6,24,5,2,4,3,1,6,0,233
27,near-aligned,near-anchor,2,2,2,0,2,pie,3,A,27,3,6,2,22,13,27,1,4,2,0,5,6,3,234
52,near-aligned,far-anchor,2,2,2,0,2,line,3,A,52,10,2,7,14,2,13,1,3,0,5,4,6,2,235
29,far-from-aligned,near-anchor,4,10,1,100,61,pie,3,F,3,13,36,4,5,29,10,0,3,1,4,2,5,6,236
25,aligned,anchor,0,0,0,25 and 50,25,pie,3,A,25,28,19,5,6,7,10,2,6,1,5,0,3,4,237
24,aligned,near-anchor,1,0,1,25,1,line,3,F,5,20,7,1,34,24,9,6,2,4,0,5,1,3,238
24,aligned,near-anchor,1,0,1,0,0,pie,3,C,12,22,24,17,7,2,16,5,1,0,2,4,6,3,239
45,aligned,far-anchor,5,0,0,25,25,line,3,F,17,6,12,12,2,45,6,0,1,6,5,2,3,4,240
22,far-from-aligned,near-anchor,3,8,2,75,61,line,3,B,10,22,15,17,19,8,9,3,5,4,6,0,2,1,241
25,far-from-aligned,anchor,0,5,0,0 and 25,5,line,3,G,26,15,9,12,5,8,25,2,6,5,3,0,4,1,242
50,aligned,anchor,0,0,0,25 and 75,25,line,3,F,5,14,7,14,4,50,6,6,1,2,5,0,3,4,243
46,near-aligned,near-anchor,4,3,1,75,32,line,3,C,12,10,46,5,2,13,12,1,6,4,0,2,3,5,244
28,near-aligned,near-anchor,3,4,2,25,29,pie,3,G,23,10,6,21,9,3,28,0,5,1,6,4,3,2,245
55,near-aligned,far-anchor,5,1,0,0,1,pie,3,E,9,10,11,1,55,12,2,2,5,3,0,1,6,4,246
41,near-aligned,far-anchor,9,3,1,25,22,line,3,B,9,41,8,17,11,11,3,5,2,6,4,1,0,3,247
24,far-from-aligned,near-anchor,1,6,1,75,69,line,3,F,7,14,5,21,17,24,12,6,3,0,2,4,5,1,248
31,near-aligned,far-anchor,6,4,1,50,54,line,3,A,31,7,10,25,6,15,6,5,2,1,4,0,6,3,249
23,near-aligned,near-anchor,2,1,2,0 and 25,1,line,3,A,23,1,2,8,10,21,35,1,0,6,3,5,2,4,250
34,near-aligned,far-anchor,9,4,1,25,21,pie,3,D,13,17,7,34,9,8,12,5,6,3,2,1,4,0,251
37,near-aligned,far-anchor,12,4,2,50,46,line,3,C,9,6,37,11,10,17,10,2,6,4,5,1,0,3,252
17,far-from-aligned,far-anchor,8,8,2,75,67,line,3,A,17,16,7,17,7,15,21,5,6,2,4,1,3,0,253
23,far-from-aligned,near-anchor,2,5,2,75,57,pie,3,D,14,2,28,23,17,3,13,0,3,2,4,6,5,1,254
16,near-aligned,far-anchor,9,2,1,25,7,pie,3,A,16,10,7,13,18,12,24,1,4,0,5,6,2,3,255
53,far-from-aligned,far-anchor,3,10,2,25,35,line,3,A,53,7,8,5,4,12,11,4,1,5,3,6,0,2,256
18,far-from-aligned,far-anchor,7,5,2,75,70,pie,3,G,9,15,12,15,14,17,18,2,1,6,0,3,4,5,257
29,aligned,near-anchor,4,0,1,50,50,pie,3,D,13,12,9,29,10,23,4,1,6,5,4,3,0,2,258
50,near-aligned,anchor,0,1,0,0 and 50,1,pie,3,G,13,8,1,16,8,4,50,5,4,0,2,6,3,1,259
34,far-from-aligned,far-anchor,9,6,1,50,10,pie,3,F,8,9,3,9,10,34,27,6,5,3,2,0,1,4,260
21,far-from-aligned,near-anchor,4,8,1,25,12,line,3,B,19,21,17,2,11,12,18,3,1,2,6,4,0,5,261
21,aligned,near-anchor,4,0,1,50,50,pie,3,B,7,21,11,21,11,21,8,3,4,2,0,1,5,6,262
49,far-from-aligned,near-anchor,1,8,1,50,42,pie,3,D,14,7,9,49,11,5,5,3,1,6,5,4,0,2,263
52,far-from-aligned,far-anchor,2,11,2,0,11,line,3,C,11,4,52,7,7,3,16,0,4,1,2,6,3,5,264
16,far-from-aligned,far-anchor,9,8,1,50 and 50,42,pie,3,A,16,14,17,9,14,16,14,3,1,5,6,2,4,0,265
40,near-aligned,far-anchor,10,4,0,75,31,line,3,G,9,5,11,13,9,13,40,1,5,4,6,0,2,3,266
50,near-aligned,anchor,0,3,0,50 and 100,47,pie,3,E,17,3,5,15,50,4,6,4,6,3,1,5,0,2,267
47,near-aligned,near-anchor,3,2,2,50,48,pie,3,B,11,47,6,22,1,5,8,0,5,2,1,4,6,3,268
27,far-from-aligned,near-anchor,2,7,2,50,57,line,3,D,28,8,7,27,16,2,12,2,1,0,5,6,4,3,269
22,near-aligned,near-anchor,3,2,2,50,30,line,3,D,2,5,11,22,28,5,27,0,6,5,2,1,4,3,270
20,near-aligned,far-anchor,5,1,0,25,24,line,3,D,17,23,6,20,10,8,16,3,4,6,2,5,1,0,271
44,aligned,far-anchor,6,0,1,50,50,pie,3,A,44,15,8,6,7,7,13,5,3,2,6,4,1,0,272
18,far-from-aligned,far-anchor,7,8,2,50,40,line,3,G,11,6,25,10,18,12,18,6,5,4,2,1,0,3,273
21,aligned,near-anchor,4,0,1,75,75,line,3,G,4,13,1,26,25,10,21,6,3,0,4,2,1,5,274
21,aligned,near-anchor,4,0,1,100,79,pie,3,G,13,11,4,24,3,24,21,4,2,1,3,5,0,6,275
25,near-aligned,anchor,0,3,0,75 and 100,72,line,3,E,18,14,7,20,25,13,3,2,1,0,4,5,3,6,276
18,far-from-aligned,far-anchor,7,5,2,25,20,pie,3,E,19,3,20,3,18,10,27,6,2,0,4,1,5,3,277
46,far-from-aligned,near-anchor,4,10,1,50,14,line,3,E,6,3,12,14,46,8,11,0,4,5,3,2,1,6,278
33,near-aligned,far-anchor,8,2,2,100,65,pie,3,B,7,33,2,2,12,27,17,2,5,0,6,1,4,3,279
32,aligned,far-anchor,7,0,2,0,0,pie,3,E,6,3,10,31,32,4,14,5,6,1,3,0,2,4,280
31,near-aligned,far-anchor,6,2,1,25,23,pie,3,A,31,19,8,5,18,2,17,2,6,5,1,0,4,3,281
24,aligned,near-anchor,1,0,1,25,1,line,3,G,1,8,2,26,29,10,24,0,5,3,6,2,4,1,282
19,aligned,far-anchor,6,0,1,75,75,pie,3,D,6,2,17,19,19,11,26,6,0,2,5,4,3,1,283
46,near-aligned,near-anchor,4,2,1,50,6,line,3,D,12,14,13,46,6,5,4,5,4,3,1,0,2,6,284
50,aligned,anchor,0,0,0,50 and 100,50,line,3,B,1,50,8,1,20,8,12,1,6,4,0,5,3,2,285
25,far-from-aligned,anchor,0,8,0,75 and 100,67,pie,3,C,18,11,25,4,14,20,8,3,1,5,4,0,2,6,286
42,far-from-aligned,far-anchor,8,5,2,50,13,pie,3,A,42,4,13,14,4,9,14,1,4,0,6,5,3,2,287
17,aligned,far-anchor,8,0,2,75,75,pie,3,G,28,19,8,14,2,12,17,0,1,6,2,4,3,5,288
28,near-aligned,near-anchor,3,3,2,50,53,pie,4,E,24,9,18,13,28,1,7,3,1,6,2,4,5,0,289
34,far-from-aligned,far-anchor,9,6,1,25,31,line,4,E,11,9,17,5,34,13,11,4,1,2,0,3,5,6,290
50,far-from-aligned,anchor,0,6,0,25 and 75,19,line,4,B,3,50,11,7,5,14,10,6,2,5,4,0,1,3,291
21,far-from-aligned,near-anchor,4,6,1,25,19,line,4,D,12,20,9,21,14,5,19,6,2,5,1,4,3,0,292
49,far-from-aligned,near-anchor,1,5,1,50,6,line,4,D,16,6,8,49,5,6,10,5,4,2,1,6,0,3,293
28,near-aligned,near-anchor,3,4,2,50,54,pie,4,B,5,28,27,13,4,13,10,5,4,1,6,2,3,0,294
31,aligned,far-anchor,6,0,1,50,50,line,4,E,13,12,4,20,31,7,13,1,5,3,2,4,6,0,295
35,far-from-aligned,far-anchor,10,6,0,75,34,pie,4,E,16,21,8,5,35,12,3,4,0,1,2,3,5,6,296
48,far-from-aligned,near-anchor,2,7,2,25,18,line,4,F,18,11,7,6,4,48,6,5,0,1,4,6,2,3,297
47,near-aligned,near-anchor,3,2,2,50,5,line,4,B,5,47,15,5,8,13,7,0,1,6,2,4,3,5,298
22,aligned,near-anchor,3,0,2,50,50,line,4,F,9,19,17,13,6,22,14,6,5,1,3,2,4,0,299
23,aligned,near-anchor,2,0,2,75,52,pie,4,G,8,10,10,15,17,17,23,5,2,3,1,0,6,4,300
22,far-from-aligned,near-anchor,3,5,2,50,33,pie,4,D,10,1,23,22,6,17,21,0,5,4,3,1,2,6,301
44,aligned,far-anchor,6,0,1,50,6,line,4,A,44,6,8,3,6,16,17,1,5,6,4,0,2,3,302
31,near-aligned,far-anchor,6,2,1,50,17,pie,4,F,1,17,17,3,16,31,15,5,3,0,4,6,1,2,303
35,near-aligned,far-anchor,10,2,0,50,48,line,4,A,35,9,8,11,19,14,4,4,5,6,3,2,0,1,304
40,aligned,far-anchor,10,0,0,100,60,pie,4,F,8,9,4,6,14,40,19,4,3,2,0,1,6,5,305
31,far-from-aligned,far-anchor,6,6,1,75,38,line,4,D,11,6,20,31,21,3,8,1,2,5,3,0,6,4,306
50,near-aligned,anchor,0,4,0,50 and 100,46,line,4,A,50,2,12,4,17,9,6,5,2,3,6,4,1,0,307
15,aligned,far-anchor,10,0,0,100,85,pie,4,D,16,8,20,15,2,22,17,5,1,3,6,0,2,4,308
29,near-aligned,near-anchor,4,2,1,50,52,pie,4,C,3,9,29,10,16,5,28,1,6,4,5,2,0,3,309
43,aligned,far-anchor,7,0,2,50,7,line,4,B,14,43,12,7,6,16,2,6,1,2,0,3,5,4,310
23,far-from-aligned,near-anchor,2,9,2,75,66,line,4,B,20,23,4,12,20,10,11,2,5,3,0,1,4,6,311
51,far-from-aligned,far-anchor,1,8,1,25,33,pie,4,A,51,17,6,10,4,5,7,4,1,6,5,2,0,3,312
24,aligned,near-anchor,1,0,1,75,75,pie,4,E,1,5,13,18,24,12,27,6,1,0,4,5,3,2,313
47,near-aligned,near-anchor,3,1,2,0,1,line,4,B,1,47,11,13,10,10,8,0,1,5,4,3,6,2,314
25,aligned,anchor,0,0,0,50 and 75,50,pie,4,G,17,14,12,11,8,13,25,2,0,6,3,1,5,4,315
51,near-aligned,far-anchor,1,2,1,100,47,pie,4,G,2,4,23,7,9,4,51,6,4,2,3,1,0,5,316
45,aligned,far-anchor,5,0,0,50,50,line,4,G,14,10,6,8,12,5,45,0,1,2,4,3,6,5,317
47,far-from-aligned,near-anchor,3,6,2,50,44,pie,4,A,47,7,7,16,7,9,7,5,2,1,0,3,6,4,318
33,near-aligned,far-anchor,8,4,2,50,13,pie,4,F,13,9,18,19,6,33,2,0,3,6,5,2,1,4,319
38,far-from-aligned,far-anchor,12,6,2,25 and 75,31,line,4,C,9,14,38,10,8,19,2,1,0,3,6,2,4,5,320
50,far-from-aligned,anchor,0,7,0,50 and 100,43,line,4,C,7,15,50,2,6,11,9,6,1,5,4,2,3,0,321
18,near-aligned,far-anchor,7,2,2,25,23,line,4,A,18,3,32,10,20,11,6,2,0,4,3,1,5,6,322
16,near-aligned,far-anchor,9,1,1,50,33,line,4,C,17,13,16,10,5,16,23,3,6,2,0,5,4,1,323
45,far-from-aligned,far-anchor,5,8,0,50,42,line,4,G,7,14,6,3,12,13,45,0,3,1,2,4,6,5,324
27,aligned,near-anchor,2,0,2,75,48,line,4,B,5,27,10,13,16,14,15,0,4,5,3,1,2,6,325
49,far-from-aligned,near-anchor,1,10,1,25,15,pie,4,C,2,6,49,16,13,9,5,3,0,2,5,4,1,6,326
30,near-aligned,far-anchor,5,1,0,75,44,pie,4,B,8,30,13,19,21,7,2,1,4,3,6,2,5,0,327
17,far-from-aligned,far-anchor,8,8,2,50,41,pie,4,F,11,13,13,10,18,17,18,6,0,4,2,1,3,5,328
24,near-aligned,near-anchor,1,2,1,50,28,pie,4,G,18,5,5,29,9,10,24,1,6,5,4,3,0,2,329
47,near-aligned,near-anchor,3,4,2,50,46,line,4,B,7,47,15,4,14,8,5,6,5,2,0,1,3,4,330
50,near-aligned,anchor,0,2,0,0 and 50,2,pie,4,C,8,9,50,2,10,8,13,3,2,1,0,4,6,5,331
16,far-from-aligned,far-anchor,9,5,1,50,45,pie,4,E,14,21,8,10,16,7,24,2,0,6,1,3,5,4,332
32,near-aligned,far-anchor,7,1,2,100,67,pie,4,B,1,32,2,23,16,4,22,6,5,3,1,4,2,0,333
21,far-from-aligned,near-anchor,4,5,1,25,20,pie,4,D,10,12,35,21,7,10,5,1,6,5,2,4,0,3,334
27,near-aligned,near-anchor,2,2,2,75,46,line,4,E,25,13,2,9,27,14,10,3,6,1,2,4,5,0,335
43,far-from-aligned,far-anchor,7,6,2,75,38,pie,4,C,9,10,43,9,11,7,11,6,5,4,1,0,2,3,336
50,near-aligned,anchor,0,2,0,0 and 50,2,line,4,B,11,50,12,2,8,9,8,2,1,3,0,4,6,5,337
22,aligned,near-anchor,3,0,2,50,50,pie,4,B,15,22,18,12,15,5,13,1,4,3,2,6,0,5,338
29,near-aligned,near-anchor,4,2,1,50,52,line,4,C,4,9,29,15,19,20,4,5,1,4,6,0,2,3,339
35,far-from-aligned,far-anchor,10,7,0,50,57,line,4,D,10,10,18,35,8,8,11,2,4,1,5,3,6,0,340
30,aligned,far-anchor,5,0,0,50,20,pie,4,D,2,8,18,30,17,13,12,3,0,4,2,5,6,1,341
30,far-from-aligned,far-anchor,5,6,0,25,31,line,4,A,30,9,9,10,11,12,19,3,1,6,2,4,0,5,342
25,far-from-aligned,anchor,0,5,0,75 and 100,70,pie,4,B,5,25,24,13,7,23,3,6,5,3,2,1,4,0,343
47,far-from-aligned,near-anchor,3,7,2,75,35,line,4,E,3,6,17,12,47,11,4,3,6,1,5,4,2,0,344
42,aligned,far-anchor,8,0,2,50,8,line,4,C,7,9,42,17,8,8,9,4,3,1,2,6,0,5,345
42,near-aligned,far-anchor,8,3,2,75,30,line,4,C,6,12,42,9,12,10,9,6,0,3,1,5,4,2,346
17,near-aligned,far-anchor,8,3,2,25,22,pie,4,A,17,13,17,5,28,14,6,2,6,1,0,4,3,5,347
29,near-aligned,near-anchor,4,3,1,75,43,pie,4,A,29,10,12,2,18,16,13,4,0,6,1,2,5,3,348
25,far-from-aligned,anchor,0,12,0,50 and 75,38,pie,4,F,21,13,23,7,8,25,3,4,5,2,1,0,3,6,349
45,far-from-aligned,far-anchor,5,7,0,50,12,pie,4,A,45,9,11,12,8,12,3,1,6,4,2,3,0,5,350
24,aligned,near-anchor,1,0,1,25,1,line,4,C,16,23,24,1,8,19,9,6,2,1,0,3,5,4,351
23,far-from-aligned,near-anchor,2,7,2,75,59,line,4,C,13,9,23,16,6,15,18,2,1,5,4,3,0,6,352
26,far-from-aligned,near-anchor,1,7,1,50,17,pie,4,B,10,26,22,17,11,10,4,3,1,4,0,6,5,2,353
49,aligned,near-anchor,1,0,1,25,25,pie,4,B,1,49,2,5,19,11,13,2,3,6,4,5,1,0,354
24,aligned,near-anchor,1,0,1,75,51,pie,4,A,24,15,16,11,9,4,21,4,3,2,1,0,6,5,355
18,aligned,far-anchor,7,0,2,50,50,pie,4,C,14,18,18,10,7,14,19,3,5,4,2,0,6,1,356
33,aligned,far-anchor,8,0,2,75,42,pie,4,A,33,13,10,19,8,11,6,4,2,0,5,1,3,6,357
50,near-aligned,anchor,0,4,0,50 and 100,46,pie,4,E,26,5,10,4,50,4,1,3,0,1,6,5,2,4,358
25,aligned,anchor,0,0,0,50 and 75,50,line,4,D,10,13,15,25,18,7,12,6,0,5,4,3,1,2,359
34,near-aligned,far-anchor,9,1,1,0,1,line,4,B,7,34,3,29,1,15,11,2,1,4,5,0,3,6,360
15,near-aligned,far-anchor,10,3,0,25,22,line,4,B,12,15,7,19,27,5,15,4,2,1,5,3,6,0,361
18,near-aligned,far-anchor,7,2,2,0,2,line,4,E,14,25,26,2,18,11,4,6,4,2,0,1,5,3,362
15,aligned,far-anchor,10,0,0,50,50,pie,4,G,27,23,14,1,12,8,15,5,2,0,1,3,6,4,363
32,far-from-aligned,far-anchor,7,6,2,50,56,pie,4,F,12,17,5,18,12,32,4,6,1,2,3,0,5,4,364
32,near-aligned,far-anchor,7,4,2,100,64,line,4,E,6,4,14,12,32,16,16,4,6,2,3,5,1,0,365
26,far-from-aligned,near-anchor,1,8,1,100,66,pie,4,F,25,13,12,11,8,26,5,2,3,1,4,6,5,0,366
34,near-aligned,far-anchor,9,4,1,75,37,line,4,G,2,17,10,13,16,8,34,4,5,6,1,0,2,3,367
36,near-aligned,far-anchor,11,1,1,75,38,pie,4,C,21,5,36,18,8,9,3,0,2,4,6,5,3,1,368
48,far-from-aligned,near-anchor,2,5,2,50,7,line,4,C,5,11,48,15,7,8,6,4,3,1,6,0,5,2,369
19,far-from-aligned,far-anchor,6,8,1,50,39,line,4,G,3,20,9,20,10,19,19,4,6,2,0,1,5,3,370
18,near-aligned,far-anchor,7,2,2,75,55,pie,4,G,1,13,18,14,19,17,18,2,6,1,5,0,3,4,371
41,far-from-aligned,far-anchor,9,5,1,50,45,line,4,C,16,4,41,14,7,13,5,1,0,5,6,2,3,4,372
50,aligned,anchor,0,0,0,25 and 75,25,line,4,G,8,13,8,11,6,4,50,0,2,6,5,4,1,3,373
22,far-from-aligned,near-anchor,3,8,2,75,61,pie,4,G,17,22,11,6,15,7,22,6,1,4,2,0,3,5,374
21,near-aligned,near-anchor,4,4,1,50,46,pie,4,A,21,1,16,14,14,18,16,3,4,6,1,0,2,5,375
33,near-aligned,far-anchor,8,2,2,50,48,pie,4,D,16,4,3,33,13,16,15,6,2,5,4,0,1,3,376
42,far-from-aligned,far-anchor,8,6,2,25,19,line,4,E,15,4,3,11,42,10,15,1,0,5,3,2,4,6,377
15,far-from-aligned,far-anchor,10,6,0,50,41,pie,4,E,9,12,10,20,15,12,22,0,6,1,4,3,5,2,378
27,aligned,near-anchor,2,0,2,50,23,line,4,G,18,9,14,11,5,16,27,0,3,4,5,1,6,2,379
23,near-aligned,near-anchor,2,3,2,75,72,line,4,A,23,15,17,21,5,11,8,5,0,1,3,6,4,2,380
27,aligned,near-anchor,2,0,2,75,48,line,4,E,11,7,17,3,27,13,22,0,2,3,5,4,1,6,381
54,far-from-aligned,far-anchor,4,5,1,100,41,pie,4,C,5,11,54,4,10,10,6,6,3,5,0,1,4,2,382
51,aligned,far-anchor,1,0,1,25,25,line,4,G,7,2,10,3,15,12,51,0,5,6,1,2,4,3,383
25,aligned,anchor,0,0,0,50 and 75,50,pie,4,A,25,5,14,21,15,9,11,4,1,6,3,2,0,5,384
55,near-aligned,far-anchor,5,2,0,75,18,pie,5,E,7,7,10,3,55,7,11,6,5,3,4,2,1,0,385
36,near-aligned,far-anchor,11,4,1,0,4,line,5,G,4,12,16,16,7,9,36,0,3,4,6,5,2,1,386
43,far-from-aligned,far-anchor,7,8,2,75,40,pie,5,G,11,9,17,3,9,8,43,2,6,3,1,0,5,4,387
29,aligned,near-anchor,4,0,1,50,50,pie,5,A,29,19,16,3,10,21,2,4,6,1,0,3,2,5,388
29,near-aligned,near-anchor,4,2,1,100,69,line,5,B,14,29,18,31,4,2,2,4,5,3,2,1,0,6,389
24,far-from-aligned,near-anchor,1,11,1,50,37,line,5,D,12,6,2,24,23,16,17,1,5,2,3,0,4,6,390
44,far-from-aligned,far-anchor,6,7,1,75,38,pie,5,F,13,7,5,5,13,44,13,1,2,3,6,5,4,0,391
29,far-from-aligned,near-anchor,4,6,1,50,15,line,5,B,2,29,16,15,24,10,4,4,1,5,0,2,3,6,392
46,aligned,near-anchor,4,0,1,50,50,pie,5,D,12,12,4,46,16,7,3,2,4,6,5,3,1,0,393
26,far-from-aligned,near-anchor,1,9,1,75,40,line,5,E,10,10,10,14,26,20,10,4,6,1,5,3,0,2,394
26,near-aligned,near-anchor,1,3,1,100,71,pie,5,B,10,26,3,8,30,6,17,4,5,6,1,3,2,0,395
50,aligned,anchor,0,0,0,25 and 75,25,pie,5,D,10,6,11,50,4,11,8,1,6,4,3,0,2,5,396
24,aligned,near-anchor,1,0,1,75,51,pie,5,D,4,19,15,24,15,13,10,3,0,5,4,2,1,6,397
25,far-from-aligned,anchor,0,6,0,25 and 50,19,line,5,A,25,12,3,15,24,17,4,2,4,3,0,5,6,1,398
28,near-aligned,near-anchor,3,1,2,0,1,line,5,F,6,11,14,25,15,28,1,2,4,6,5,3,1,0,399
25,far-from-aligned,anchor,0,5,0,50 and 75,45,pie,5,E,16,8,16,3,25,10,22,3,5,1,0,4,2,6,400
50,near-aligned,anchor,0,4,0,50 and 100,46,line,5,D,7,4,17,50,9,8,5,2,6,3,5,4,0,1,401
34,far-from-aligned,far-anchor,9,5,1,100,61,line,5,D,17,5,6,34,5,11,22,3,6,2,5,0,4,1,402
50,near-aligned,anchor,0,4,0,25 and 75,21,pie,5,F,9,6,4,11,8,50,12,2,5,0,6,1,3,4,403
41,aligned,far-anchor,9,0,1,25,25,pie,5,D,9,14,14,41,6,10,6,0,5,6,3,4,2,1,404
40,near-aligned,far-anchor,10,1,0,50,9,pie,5,F,9,19,7,14,7,40,4,0,6,5,2,4,1,3,405
26,near-aligned,near-anchor,1,4,1,25,29,pie,5,D,3,6,25,26,17,4,19,4,6,1,2,3,0,5,406
44,aligned,far-anchor,6,0,1,50,6,line,5,A,44,6,7,19,11,9,4,1,0,2,5,6,4,3,407
20,near-aligned,far-anchor,5,2,0,0,2,pie,5,E,2,23,14,15,20,14,12,0,2,6,5,1,3,4,408
36,far-from-aligned,far-anchor,11,5,1,75,34,pie,5,B,18,36,10,6,10,8,12,0,3,6,1,2,5,4,409
17,far-from-aligned,far-anchor,8,6,2,75,64,line,5,D,8,11,4,17,7,34,19,0,4,3,5,1,2,6,410
16,near-aligned,far-anchor,9,4,1,50,46,line,5,C,12,11,16,7,23,13,18,2,1,3,4,0,5,6,411
21,far-from-aligned,near-anchor,4,8,1,50,42,pie,5,E,4,21,24,14,21,5,11,1,6,2,0,3,4,5,412
31,far-from-aligned,far-anchor,6,5,1,0,5,line,5,D,5,10,27,31,13,2,12,0,4,5,1,2,3,6,413
25,far-from-aligned,anchor,0,8,0,0 and 25,8,line,5,D,19,17,8,25,7,7,17,2,5,0,1,3,6,4,414
25,aligned,anchor,0,0,0,75 and 100,75,pie,5,D,22,19,4,25,12,15,3,1,3,5,6,0,2,4,415
41,near-aligned,far-anchor,9,3,1,0,3,line,5,G,28,7,2,3,5,14,41,6,2,4,0,5,3,1,416
26,aligned,near-anchor,1,0,1,50,50,line,5,D,10,16,8,26,15,11,14,6,2,0,4,1,3,5,417
22,far-from-aligned,near-anchor,3,8,2,75,67,pie,5,E,6,18,25,11,22,7,11,0,4,3,2,5,1,6,418
28,near-aligned,near-anchor,3,1,2,75,46,pie,5,A,28,28,12,14,6,4,8,4,0,6,5,1,2,3,419
46,far-from-aligned,near-anchor,4,10,1,25,15,pie,5,G,12,13,3,23,2,1,46,3,1,4,6,0,5,2,420
41,aligned,far-anchor,9,0,1,0,0,pie,5,A,41,3,16,5,10,10,15,0,5,2,4,6,1,3,421
48,far-from-aligned,near-anchor,2,9,2,75,36,line,5,D,8,23,7,48,9,4,1,3,0,6,4,5,1,2,422
50,near-aligned,anchor,0,1,0,0 and 50,1,pie,5,C,7,11,50,15,9,7,1,5,4,1,3,6,2,0,423
32,near-aligned,far-anchor,7,4,2,75,39,pie,5,E,12,8,24,7,32,11,6,4,2,1,0,3,6,5,424
28,aligned,near-anchor,3,0,2,25,25,line,5,G,17,5,16,8,15,11,28,1,4,6,0,5,3,2,425
34,near-aligned,far-anchor,9,2,1,75,39,line,5,B,14,34,9,8,11,11,13,5,4,3,1,0,2,6,426
43,aligned,far-anchor,7,0,2,50,7,line,5,G,2,12,14,7,16,6,43,6,5,3,0,4,2,1,427
19,far-from-aligned,far-anchor,6,9,1,75,65,line,5,E,10,11,11,26,19,7,16,2,0,1,3,5,4,6,428
45,near-aligned,far-anchor,5,1,0,25,24,pie,5,B,2,45,5,10,7,14,17,2,3,1,4,6,5,0,429
29,near-aligned,near-anchor,4,2,1,50 and 75,48,line,5,E,17,6,8,8,29,20,12,6,5,0,3,4,1,2,430
25,aligned,anchor,0,0,0,50 and 75,50,line,5,G,14,14,7,7,22,11,25,5,1,0,3,2,6,4,431
22,near-aligned,near-anchor,3,2,2,25,23,pie,5,D,16,22,2,22,4,19,15,4,3,5,2,1,0,6,432
30,near-aligned,far-anchor,5,2,0,75,43,pie,5,B,10,30,15,15,17,6,7,5,4,1,3,6,2,0,433
17,aligned,far-anchor,8,0,2,75,75,pie,5,B,11,17,9,14,12,8,29,2,5,4,3,1,6,0,434
39,near-aligned,far-anchor,11,4,1,50,7,pie,5,C,11,5,39,19,7,8,11,3,2,1,5,0,4,6,435
28,aligned,near-anchor,3,0,2,50,22,line,5,A,28,10,20,2,11,3,26,2,5,1,0,4,3,6,436
27,far-from-aligned,near-anchor,2,10,2,100,63,line,5,E,18,8,2,10,27,20,15,2,4,0,6,5,3,1,437
30,near-aligned,far-anchor,5,4,0,50,16,line,5,B,12,30,11,11,16,10,10,2,1,3,6,0,4,5,438
26,far-from-aligned,near-anchor,1,12,1,50 and 100,62,pie,5,B,8,26,12,8,8,10,28,1,5,6,3,2,4,0,439
46,aligned,near-anchor,4,0,1,75,29,line,5,F,21,11,4,2,4,46,12,2,6,1,4,0,3,5,440
23,far-from-aligned,near-anchor,2,5,2,50,45,line,5,E,6,27,21,5,23,17,1,3,6,0,5,4,1,2,441
22,near-aligned,near-anchor,3,2,2,75,73,line,5,C,25,6,22,18,13,5,11,4,2,5,3,0,6,1,442
32,near-aligned,far-anchor,7,1,2,0,1,line,5,C,1,13,32,6,14,26,8,0,5,1,6,2,3,4,443
23,near-aligned,near-anchor,2,1,2,0 and 25,1,pie,5,G,21,1,4,18,10,23,23,4,0,3,6,5,2,1,444
50,far-from-aligned,anchor,0,11,0,0 and 50,11,pie,5,A,50,11,7,7,11,11,3,1,4,6,2,3,0,5,445
31,aligned,far-anchor,6,0,1,0,0,line,5,B,12,31,3,4,21,7,22,5,0,6,4,3,1,2,446
44,near-aligned,far-anchor,6,3,1,50,47,pie,5,A,44,9,3,9,7,20,8,5,6,3,0,1,4,2,447
44,far-from-aligned,far-anchor,6,9,1,50,41,pie,5,D,9,8,9,44,6,6,18,5,2,0,4,6,3,1,448
43,far-from-aligned,far-anchor,7,6,2,75,38,line,5,C,6,8,43,9,11,14,9,2,6,4,0,5,3,1,449
32,near-aligned,far-anchor,7,1,2,50,17,pie,5,E,20,6,6,11,32,8,17,3,4,0,1,2,6,5,450
25,aligned,anchor,0,0,0,75 and 100,75,line,5,D,24,21,11,25,6,9,4,2,4,0,6,1,3,5,451
25,near-aligned,anchor,0,4,0,50 and 75,46,line,5,E,7,10,13,22,25,3,20,5,1,2,6,4,0,3,452
