selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition,chartType,UID,selectedLabel,A,B,C,D,E,F,G,A_ind,B_ind,C_ind,D_ind,E_ind,F_ind,G_ind,questionID
24,near-aligned,near-anchor,1,4,1,25,21,pie,10,E,17,16,25,6,24,5,7,5,0,6,3,2,1,4,906
25,aligned,anchor,0,0,0,0 and 25,0,line,10,D,10,4,6,25,11,25,19,5,3,1,0,4,6,2,907
23,aligned,near-anchor,2,0,2,75,52,pie,10,G,18,14,14,11,11,9,23,1,2,6,5,0,3,4,908
27,far-from-aligned,near-anchor,2,10,2,50,13,pie,10,E,17,17,5,3,27,18,13,6,2,5,3,1,4,0,909
49,aligned,near-anchor,1,0,1,50,50,pie,10,F,15,8,15,4,1,49,8,0,1,3,2,6,5,4,910
21,near-aligned,near-anchor,4,2,1,25 and 50,27,line,10,C,15,26,21,16,10,1,11,5,4,2,1,3,6,0,911
15,near-aligned,far-anchor,10,3,0,75,72,pie,10,C,18,16,15,13,13,17,8,1,2,5,6,4,0,3,912
41,aligned,far-anchor,9,0,1,50,9,pie,10,A,41,18,6,9,9,6,11,1,2,4,6,0,5,3,913
50,near-aligned,anchor,0,3,0,0 and 50,3,line,10,A,50,2,12,14,6,13,3,1,3,6,5,2,4,0,914
47,aligned,near-anchor,3,0,2,0,0,pie,10,C,3,7,47,19,15,2,7,3,1,0,4,2,6,5,915
50,near-aligned,anchor,0,2,0,0 and 50,2,pie,10,D,2,12,10,50,4,9,13,0,2,3,1,5,6,4,916
21,near-aligned,near-anchor,4,1,1,25,3,line,10,F,5,14,3,15,4,21,38,5,3,0,6,2,1,4,917
52,far-from-aligned,far-anchor,2,6,2,100,42,line,10,A,52,8,12,5,6,11,6,5,4,0,1,3,2,6,918
25,far-from-aligned,anchor,0,6,0,25 and 50,19,line,10,D,18,8,6,25,11,29,3,3,0,5,2,1,4,6,919
40,aligned,far-anchor,10,0,0,0,0,pie,10,D,4,12,13,40,9,12,10,2,6,3,0,1,5,4,920
31,near-aligned,far-anchor,6,1,1,25,24,pie,10,G,13,6,5,10,11,24,31,1,5,3,6,0,4,2,921
27,far-from-aligned,near-anchor,2,5,2,0,5,pie,10,C,3,9,27,33,13,10,5,3,6,1,5,2,4,0,922
39,near-aligned,far-anchor,11,1,1,100,60,pie,10,C,9,15,39,10,16,1,10,1,2,5,4,3,6,0,923
39,near-aligned,far-anchor,11,2,1,50,9,line,10,F,9,7,34,2,2,39,7,0,6,4,3,2,1,5,924
21,far-from-aligned,near-anchor,4,6,1,50,44,pie,10,F,3,2,15,18,20,21,21,0,5,4,6,1,3,2,925
27,far-from-aligned,near-anchor,2,10,2,75,38,line,10,G,8,22,12,16,7,8,27,1,2,4,5,6,0,3,926
35,far-from-aligned,far-anchor,10,7,0,75,33,pie,10,G,10,13,10,12,8,12,35,0,2,1,4,5,6,3,927
31,near-aligned,far-anchor,6,1,1,75,43,pie,10,D,7,19,1,31,20,4,18,6,5,0,4,3,1,2,928
40,near-aligned,far-anchor,10,4,0,25,21,line,10,D,15,15,6,40,9,3,12,5,4,6,2,0,3,1,929
21,near-aligned,near-anchor,4,1,1,100,78,pie,10,B,30,21,7,20,1,17,4,4,5,2,3,6,0,1,930
25,near-aligned,anchor,0,4,0,75 and 100,71,line,10,B,13,25,26,7,9,16,4,3,5,2,4,1,0,6,931
37,far-from-aligned,far-anchor,12,6,2,50 and 75,44,pie,10,B,5,37,2,7,18,19,12,0,4,1,6,2,3,5,932
27,near-aligned,near-anchor,2,2,2,25,27,pie,10,B,15,27,24,6,12,6,10,0,2,3,5,1,4,6,933
32,far-from-aligned,far-anchor,7,6,2,50,56,line,10,D,12,4,12,32,15,17,8,6,1,0,5,3,4,2,934
53,far-from-aligned,far-anchor,3,10,2,0,10,pie,10,D,6,9,10,53,8,9,5,3,4,0,1,2,6,5,935
35,far-from-aligned,far-anchor,10,7,0,100,58,line,10,B,7,35,6,33,5,9,5,6,5,4,0,2,3,1,936
35,near-aligned,far-anchor,10,4,0,25,21,pie,10,D,14,15,1,35,20,8,7,1,3,5,2,6,4,0,937
16,aligned,far-anchor,9,0,1,75,75,line,10,D,15,9,14,16,32,9,5,0,6,2,5,4,3,1,938
53,far-from-aligned,far-anchor,3,11,2,0 and 75,11,line,10,C,11,8,53,9,5,9,5,0,5,1,2,6,3,4,939
16,near-aligned,far-anchor,9,3,1,50,31,pie,10,A,16,11,26,3,10,14,20,2,0,5,6,3,4,1,940
50,far-from-aligned,anchor,0,11,0,50 and 100,39,line,10,B,11,50,8,4,10,12,5,6,5,1,4,2,3,0,941
19,near-aligned,far-anchor,6,3,1,75,59,line,10,E,11,12,11,10,19,11,26,6,3,2,1,4,5,0,942
27,far-from-aligned,near-anchor,2,6,2,25,31,line,10,D,7,9,14,27,15,13,15,2,1,6,3,5,4,0,943
15,far-from-aligned,far-anchor,10,5,0,50,40,line,10,G,31,14,11,3,6,20,15,0,6,5,2,1,4,3,944
19,near-aligned,far-anchor,6,1,1,75,55,pie,10,D,7,11,13,19,13,23,14,0,3,6,4,5,1,2,945
50,aligned,anchor,0,0,0,0 and 50,0,pie,10,C,7,6,50,12,2,10,13,5,4,0,2,1,3,6,946
28,far-from-aligned,near-anchor,3,6,2,50,56,pie,10,C,17,5,28,8,6,20,16,4,0,5,1,3,2,6,947
37,far-from-aligned,far-anchor,12,6,2,25 and 50,19,pie,10,E,7,10,9,14,37,1,22,5,0,1,6,2,4,3,948
24,far-from-aligned,near-anchor,1,7,1,50,43,line,10,C,14,16,24,11,9,16,10,6,1,3,0,5,2,4,949
49,far-from-aligned,near-anchor,1,8,1,50,9,line,10,E,13,4,5,9,49,9,11,5,4,6,0,1,3,2,950
21,near-aligned,near-anchor,4,2,1,25 and 50,27,line,10,C,17,13,21,19,3,8,19,5,4,2,0,3,1,6,951
45,near-aligned,far-anchor,5,2,0,50,48,line,10,C,7,12,45,14,4,4,14,6,0,5,4,1,3,2,952
32,near-aligned,far-anchor,7,1,2,0,1,pie,10,B,1,32,9,28,13,3,14,0,1,4,5,3,2,6,953
44,near-aligned,far-anchor,6,2,1,0,2,line,10,F,14,10,2,15,4,44,11,6,2,0,3,4,1,5,954
23,far-from-aligned,near-anchor,2,7,2,50,43,line,10,B,8,23,13,22,13,8,13,4,3,5,1,2,0,6,955
39,aligned,far-anchor,11,0,1,50,11,line,10,C,3,16,39,19,11,8,4,6,5,1,2,0,4,3,956
46,aligned,near-anchor,4,0,1,0,0,line,10,D,11,11,5,46,13,8,6,2,3,4,0,1,5,6,957
28,near-aligned,near-anchor,3,4,2,0,4,pie,10,E,11,5,6,20,28,26,4,5,3,4,6,1,2,0,958
20,near-aligned,far-anchor,5,1,0,75,74,line,10,C,12,17,20,12,16,6,17,0,1,5,4,3,6,2,959
33,far-from-aligned,far-anchor,8,5,2,25,30,pie,10,C,19,4,33,23,5,9,7,0,1,3,5,4,6,2,960
41,near-aligned,far-anchor,9,4,1,100,55,line,11,B,4,41,19,6,9,11,10,6,5,3,4,2,1,0,961
39,far-from-aligned,far-anchor,11,5,1,100,56,pie,11,C,18,11,39,7,11,5,9,2,3,5,0,1,6,4,962
23,far-from-aligned,near-anchor,2,5,2,25,20,line,11,D,3,7,31,23,15,5,16,4,3,6,2,0,1,5,963
30,far-from-aligned,far-anchor,5,8,0,50,12,pie,11,B,17,30,12,12,8,16,5,4,1,0,6,3,5,2,964
48,aligned,near-anchor,2,0,2,75,27,line,11,E,11,14,14,2,48,6,5,2,5,0,1,3,6,4,965
46,aligned,near-anchor,4,0,1,75,29,line,11,A,46,6,8,1,24,4,11,3,6,4,1,2,0,5,966
54,far-from-aligned,far-anchor,4,8,1,75,13,pie,11,A,54,18,5,5,5,9,4,2,4,3,6,5,0,1,967
50,near-aligned,anchor,0,2,0,25 and 75,23,pie,11,B,9,50,8,6,9,8,10,4,3,5,2,0,1,6,968
23,near-aligned,near-anchor,2,1,2,75,74,line,11,B,12,23,3,17,12,9,24,3,5,6,0,4,1,2,969
40,near-aligned,far-anchor,10,3,0,0,3,pie,11,B,13,40,14,7,10,3,13,2,1,5,3,4,0,6,970
35,aligned,far-anchor,10,0,0,50,50,line,11,F,15,18,15,4,3,35,10,4,1,6,2,0,5,3,971
36,far-from-aligned,far-anchor,11,6,1,75,33,pie,11,C,15,8,36,13,11,12,5,2,4,3,0,6,5,1,972
25,far-from-aligned,anchor,0,6,0,75 and 100,69,pie,11,B,9,25,21,6,10,13,16,3,5,4,6,1,0,2,973
49,aligned,near-anchor,1,0,1,100,51,line,11,C,3,12,49,7,17,8,4,1,5,6,4,2,3,0,974
43,near-aligned,far-anchor,7,1,2,50,49,line,11,B,8,43,11,2,20,8,8,6,5,3,4,2,1,0,975
50,near-aligned,anchor,0,3,0,0 and 50,3,line,11,B,15,50,5,3,5,7,15,6,1,2,0,3,4,5,976
18,aligned,far-anchor,7,0,2,100,82,line,11,A,18,3,21,27,9,4,18,6,2,3,0,5,4,1,977
22,aligned,near-anchor,3,0,2,75,53,pie,11,E,8,20,10,10,22,13,17,6,2,3,1,4,0,5,978
41,far-from-aligned,far-anchor,9,8,1,50 and 75,42,line,11,B,13,41,13,7,13,9,4,3,4,5,2,0,1,6,979
51,far-from-aligned,far-anchor,1,8,1,100,41,line,11,F,7,2,6,15,11,51,8,4,3,0,2,1,5,6,980
37,near-aligned,far-anchor,12,3,2,0,3,pie,11,C,3,20,37,2,13,13,12,0,3,1,6,5,2,4,981
51,aligned,far-anchor,1,0,1,0,0,line,11,B,5,51,16,10,7,8,3,3,0,1,2,5,6,4,982
19,near-aligned,far-anchor,6,1,1,50,30,pie,11,A,19,24,6,13,5,7,26,2,0,1,6,4,3,5,983
22,near-aligned,near-anchor,3,3,2,25,22,line,11,A,22,10,8,6,14,13,27,2,6,0,4,1,3,5,984
22,near-aligned,near-anchor,3,4,2,25,7,pie,11,F,8,21,14,7,10,22,18,4,3,6,0,5,1,2,985
45,near-aligned,far-anchor,5,3,0,25,22,line,11,D,12,10,2,45,10,6,15,0,1,4,2,6,5,3,986
48,near-aligned,near-anchor,2,1,2,50 and 100,51,pie,11,G,12,10,1,1,19,9,48,3,0,4,6,1,2,5,987
28,far-from-aligned,near-anchor,3,11,2,50 and 100,61,pie,11,C,21,12,28,6,11,3,19,2,4,5,3,6,0,1,988
15,aligned,far-anchor,10,0,0,100,85,line,11,F,17,17,7,18,11,15,15,0,2,3,4,5,6,1,989
46,far-from-aligned,near-anchor,4,8,1,50,42,line,11,C,9,14,46,11,12,7,1,4,0,5,3,6,1,2,990
33,aligned,far-anchor,8,0,2,25,25,pie,11,A,33,9,18,11,11,4,14,2,6,5,3,1,4,0,991
42,aligned,far-anchor,8,0,2,75,33,pie,11,C,10,13,42,5,8,10,12,4,2,3,5,1,6,0,992
50,aligned,anchor,0,0,0,0 and 50,0,pie,11,E,6,3,12,10,50,17,2,3,4,6,1,0,2,5,993
21,near-aligned,near-anchor,4,2,1,25,6,pie,11,C,18,17,21,20,11,6,7,6,4,1,5,3,0,2,994
17,near-aligned,far-anchor,8,1,2,25,7,pie,11,A,17,23,7,15,7,12,19,1,4,6,5,0,3,2,995
54,near-aligned,far-anchor,4,3,1,0,3,pie,11,C,3,6,54,9,19,6,3,0,2,1,4,6,5,3,996
49,far-from-aligned,near-anchor,1,5,1,50,45,pie,11,C,19,4,49,8,5,6,9,0,1,5,4,3,6,2,997
43,far-from-aligned,far-anchor,7,8,2,75,40,pie,11,B,5,43,14,14,14,7,3,1,4,0,5,3,2,6,998
26,far-from-aligned,near-anchor,1,8,1,100,66,pie,11,E,18,8,3,29,26,8,8,0,6,3,1,5,4,2,999
27,far-from-aligned,near-anchor,2,11,2,75,37,pie,11,E,11,1,10,22,27,14,15,6,0,4,2,3,1,5,1000
29,near-aligned,near-anchor,4,2,1,50,52,line,11,A,29,6,8,20,16,3,18,4,0,1,2,6,5,3,1001
23,far-from-aligned,near-anchor,2,10,2,50,37,line,11,E,24,5,1,4,23,11,32,5,6,1,0,3,4,2,1002
25,near-aligned,anchor,0,3,0,75 and 100,72,pie,11,G,10,7,3,13,25,17,25,0,3,6,1,2,4,5,1003
30,near-aligned,far-anchor,5,2,0,100,68,line,11,G,19,16,23,2,7,3,30,0,2,1,6,4,3,5,1004
46,near-aligned,near-anchor,4,2,1,0 and 50,2,pie,11,F,2,5,6,5,21,46,15,0,3,6,4,2,1,5,1005
26,far-from-aligned,near-anchor,1,7,1,25,32,line,11,F,23,8,1,23,10,26,9,2,0,1,4,5,3,6,1006
47,near-aligned,near-anchor,3,1,2,25,24,pie,11,F,12,8,16,5,5,47,7,1,5,6,4,0,3,2,1007
45,far-from-aligned,far-anchor,5,7,0,25,18,pie,11,B,17,45,13,9,5,7,4,5,2,1,4,0,6,3,1008
26,far-from-aligned,near-anchor,1,12,1,50 and 100,62,line,11,B,14,26,17,3,12,8,20,0,5,2,1,6,3,4,1009
36,near-aligned,far-anchor,11,4,1,75,35,line,11,C,18,11,36,14,3,2,16,0,6,3,1,2,4,5,1010
28,far-from-aligned,near-anchor,3,6,2,25,31,line,11,E,15,13,9,17,28,9,9,6,0,1,4,3,5,2,1011
52,far-from-aligned,far-anchor,2,8,2,25,33,line,11,C,3,11,52,2,5,14,13,1,2,4,6,0,3,5,1012
25,aligned,anchor,0,0,0,0 and 25,0,pie,11,G,10,11,9,12,7,26,25,1,6,2,5,3,4,0,1013
21,aligned,near-anchor,4,0,1,50,50,line,11,A,21,12,26,26,3,6,6,4,3,5,0,6,2,1,1014
53,far-from-aligned,far-anchor,3,5,2,0,5,pie,11,C,8,9,53,8,5,12,5,3,5,1,4,6,2,0,1015
38,aligned,far-anchor,12,0,2,100,62,line,11,F,6,10,18,10,10,38,8,5,1,2,3,0,6,4,1016
28,far-from-aligned,near-anchor,3,8,2,50,14,pie,11,B,14,28,7,11,8,17,15,0,1,2,3,6,5,4,1017
50,near-aligned,anchor,0,1,0,50 and 100,49,line,11,D,5,20,1,50,4,12,8,2,4,6,5,1,0,3,1018
24,far-from-aligned,near-anchor,1,9,1,25,16,pie,11,A,24,2,11,16,13,15,19,1,4,6,0,3,5,2,1019
21,aligned,near-anchor,4,0,1,50,50,pie,11,C,18,11,21,13,18,15,4,3,5,4,2,6,0,1,1020
21,near-aligned,near-anchor,4,1,1,50,28,pie,11,G,7,21,18,5,7,21,21,3,6,4,5,0,1,2,1021
26,aligned,near-anchor,1,0,1,0,0,line,11,E,12,20,13,16,26,8,5,6,1,4,2,0,3,5,1022
34,aligned,far-anchor,9,0,1,75,41,pie,11,E,15,16,14,11,34,2,8,1,0,6,5,4,3,2,1023
27,near-aligned,near-anchor,2,3,2,25,28,line,11,C,16,4,27,7,12,28,6,1,5,2,6,0,3,4,1024
52,aligned,far-anchor,2,0,2,75,23,pie,11,C,18,7,52,8,8,3,4,5,1,3,2,0,4,6,1025
47,aligned,near-anchor,3,0,2,25,25,pie,11,E,10,12,6,10,47,6,9,1,4,5,6,3,2,0,1026
41,near-aligned,far-anchor,9,2,1,0,2,pie,11,B,22,41,2,16,3,9,7,4,1,0,6,5,3,2,1027
25,aligned,anchor,0,0,0,50 and 75,50,line,11,B,6,25,19,6,33,10,1,3,4,5,6,0,2,1,1028
15,far-from-aligned,far-anchor,10,5,0,0 and 25,5,line,11,E,22,29,13,5,15,11,5,6,5,4,3,1,2,0,1029
44,aligned,far-anchor,6,0,1,0,0,line,11,B,6,44,5,19,7,8,11,4,0,3,2,5,1,6,1030
38,near-aligned,far-anchor,12,2,2,50,48,pie,11,A,38,14,7,7,10,17,7,5,6,4,2,0,3,1,1031
33,far-from-aligned,far-anchor,8,5,2,50,12,line,11,F,12,3,16,18,5,33,13,0,3,4,6,2,1,5,1032
38,far-from-aligned,far-anchor,12,6,2,25,19,pie,11,E,10,9,5,13,38,19,6,3,6,4,0,2,5,1,1033
29,far-from-aligned,near-anchor,4,6,1,25,31,line,11,A,29,14,19,19,1,7,11,3,4,0,5,1,6,2,1034
17,near-aligned,far-anchor,8,3,2,25,5,line,11,G,5,19,29,12,11,7,17,0,4,3,5,6,2,1,1035
31,far-from-aligned,far-anchor,6,8,1,50,11,line,11,G,14,9,11,13,11,11,31,4,6,0,3,2,5,1,1036
27,aligned,near-anchor,2,0,2,50,50,pie,11,A,27,5,17,9,18,10,14,4,1,0,5,2,3,6,1037
34,far-from-aligned,far-anchor,9,5,1,100,61,line,11,F,28,11,5,12,2,34,8,4,2,6,3,1,5,0,1038
21,near-aligned,near-anchor,4,4,1,25,8,line,11,E,8,18,6,8,21,20,19,0,5,2,6,1,3,4,1039
19,near-aligned,far-anchor,6,4,1,50,46,line,11,E,11,36,1,20,19,4,9,6,1,0,5,3,4,2,1040
30,aligned,far-anchor,5,0,0,0,0,pie,11,G,13,6,14,5,16,16,30,4,5,3,1,6,2,0,1041
37,near-aligned,far-anchor,12,4,2,75,34,pie,11,B,21,37,5,2,3,18,14,6,3,5,0,4,1,2,1042
48,near-aligned,near-anchor,2,4,2,50,6,line,11,D,2,18,3,48,6,16,7,3,2,4,1,0,6,5,1043
23,aligned,near-anchor,2,0,2,100,77,pie,11,D,9,6,20,23,25,13,4,4,3,0,6,5,2,1,1044
22,far-from-aligned,near-anchor,3,9,2,25,16,pie,11,B,18,22,4,6,16,18,16,4,1,6,2,0,5,3,1045
15,far-from-aligned,far-anchor,10,7,0,75,67,pie,11,F,18,17,5,15,9,15,21,6,0,1,4,3,5,2,1046
25,far-from-aligned,anchor,0,12,0,50 and 75,38,line,11,G,9,5,27,6,21,7,25,6,1,2,0,4,5,3,1047
44,aligned,far-anchor,6,0,1,100,56,pie,11,B,12,44,3,5,5,25,6,0,6,4,2,5,3,1,1048
34,near-aligned,far-anchor,9,1,1,100,65,line,11,D,3,9,23,34,15,1,15,1,3,0,5,4,6,2,1049
34,near-aligned,far-anchor,9,2,1,75,39,pie,11,G,11,16,2,7,4,26,34,6,5,1,0,3,2,4,1050
41,far-from-aligned,far-anchor,9,6,1,50,44,line,11,E,4,5,11,5,41,23,11,6,0,5,2,4,3,1,1051
32,near-aligned,far-anchor,7,4,2,50,54,line,11,C,7,21,32,5,14,10,11,1,3,5,2,6,0,4,1052
25,far-from-aligned,anchor,0,12,0,75 and 100,63,line,11,E,22,16,9,11,25,5,12,0,2,1,3,5,4,6,1053
17,far-from-aligned,far-anchor,8,5,2,50,38,line,11,A,17,16,14,6,14,18,15,3,4,5,2,1,0,6,1054
50,far-from-aligned,anchor,0,10,0,0 and 50,10,pie,11,B,16,50,12,10,2,9,1,2,1,4,0,6,3,5,1055
50,aligned,anchor,0,0,0,25 and 75,25,line,11,G,13,10,11,5,7,4,50,1,6,4,0,2,5,3,1056
54,aligned,far-anchor,4,0,1,25,25,pie,12,C,5,1,54,6,18,6,10,6,0,3,2,1,5,4,1057
50,aligned,anchor,0,0,0,0 and 50,0,line,12,F,9,12,9,7,4,50,9,2,5,4,6,3,0,1,1058
27,near-aligned,near-anchor,2,3,2,100,70,pie,12,B,13,27,3,3,9,9,36,2,5,6,1,3,4,0,1059
24,far-from-aligned,near-anchor,1,9,1,50,35,pie,12,F,18,17,22,4,9,24,6,4,6,2,1,0,3,5,1060
16,near-aligned,far-anchor,9,1,1,50,49,line,12,E,3,10,15,6,16,30,20,2,0,5,3,4,1,6,1061
33,near-aligned,far-anchor,8,3,2,75,39,pie,12,A,33,16,14,10,10,4,13,3,0,5,6,2,4,1,1062
15,far-from-aligned,far-anchor,10,5,0,50,40,pie,12,B,11,15,9,28,13,8,16,0,3,5,6,1,4,2,1063
44,near-aligned,far-anchor,6,3,1,50,47,line,12,A,44,11,5,1,9,16,14,5,0,3,2,6,1,4,1064
54,near-aligned,far-anchor,4,4,1,100,42,pie,12,B,4,54,4,17,9,5,7,0,5,6,2,1,4,3,1065
48,near-aligned,near-anchor,2,2,2,25,23,pie,12,C,22,3,48,8,7,8,4,4,6,3,0,2,1,5,1066
22,aligned,near-anchor,3,0,2,25,25,line,12,G,12,12,15,21,10,8,22,4,5,1,6,0,3,2,1067
18,far-from-aligned,far-anchor,7,8,2,25,15,line,12,A,18,12,14,10,12,15,19,1,4,2,3,5,0,6,1068
42,far-from-aligned,far-anchor,8,5,2,50,13,line,12,F,3,6,13,13,11,42,12,4,6,3,0,5,1,2,1069
28,far-from-aligned,near-anchor,3,6,2,0,6,pie,12,F,21,3,1,6,21,28,20,2,4,6,0,3,1,5,1070
36,near-aligned,far-anchor,11,3,1,0,3,line,12,D,6,5,3,36,20,12,18,2,6,0,1,4,3,5,1071
24,aligned,near-anchor,1,0,1,25,25,pie,12,A,24,22,11,16,11,9,7,2,6,5,1,4,0,3,1072
27,aligned,near-anchor,2,0,2,25,25,line,12,F,5,17,15,19,9,27,8,4,0,3,6,5,2,1,1073
29,near-aligned,near-anchor,4,4,1,75,42,pie,12,D,20,7,4,29,17,14,9,6,3,2,4,0,1,5,1074
16,aligned,far-anchor,9,0,1,75,75,line,12,E,14,19,11,9,16,13,18,1,2,3,6,5,0,4,1075
21,far-from-aligned,near-anchor,4,6,1,25,19,line,12,D,14,12,10,21,18,6,19,5,4,3,1,2,6,0,1076
32,aligned,far-anchor,7,0,2,50,18,pie,12,E,8,11,7,5,32,21,16,3,1,0,6,2,4,5,1077
22,far-from-aligned,near-anchor,3,5,2,75,58,line,12,G,2,18,36,4,9,9,22,6,5,3,2,1,0,4,1078
25,near-aligned,anchor,0,3,0,25 and 50,22,line,12,B,12,25,21,11,9,16,6,5,2,3,4,6,0,1,1079
53,far-from-aligned,far-anchor,3,7,2,25,32,pie,12,B,9,53,7,3,4,16,8,0,4,6,1,3,2,5,1080
25,far-from-aligned,anchor,0,9,0,50 and 75,41,pie,12,A,25,5,5,11,19,18,17,3,1,6,4,0,5,2,1081
47,far-from-aligned,near-anchor,3,11,2,50 and 75,39,pie,12,B,17,47,6,12,9,8,1,1,4,6,3,0,5,2,1082
22,aligned,near-anchor,3,0,2,25,25,pie,12,A,22,4,7,11,28,10,18,2,3,0,6,4,5,1,1083
35,aligned,far-anchor,10,0,0,50,15,pie,12,E,6,17,13,6,35,8,15,2,3,4,5,1,6,0,1084
30,near-aligned,far-anchor,5,4,0,75,41,line,12,B,17,30,5,12,8,15,13,6,4,2,5,3,0,1,1085
25,near-aligned,anchor,0,4,0,50 and 75,46,pie,12,C,8,21,25,12,12,13,9,5,6,4,2,3,1,0,1086
55,near-aligned,far-anchor,5,2,0,100,43,line,12,F,5,6,16,3,13,55,2,0,4,3,2,1,5,6,1087
43,aligned,far-anchor,7,0,2,50,50,pie,12,B,25,43,9,5,8,3,7,2,5,1,0,4,3,6,1088
15,far-from-aligned,far-anchor,10,7,0,50,43,pie,12,D,15,7,17,15,15,18,13,0,5,6,3,1,4,2,1089
50,near-aligned,anchor,0,3,0,25 and 75,22,pie,12,D,7,6,8,50,1,13,15,6,5,0,3,2,1,4,1090
49,far-from-aligned,near-anchor,1,8,1,50,9,line,12,E,5,13,13,9,49,3,8,2,3,4,0,1,5,6,1091
15,far-from-aligned,far-anchor,10,6,0,75,66,line,12,B,19,15,17,12,23,9,5,6,5,1,3,2,4,0,1092
53,far-from-aligned,far-anchor,3,5,2,0,5,line,12,B,6,53,4,6,17,9,5,6,1,2,5,4,3,0,1093
43,near-aligned,far-anchor,7,1,2,0,1,line,12,B,1,43,11,8,8,13,16,0,1,6,4,2,3,5,1094
55,near-aligned,far-anchor,5,4,0,75,16,pie,12,F,11,4,4,3,13,55,10,6,5,4,1,0,2,3,1095
36,near-aligned,far-anchor,11,1,1,50,13,line,12,A,36,9,4,9,13,13,16,1,3,4,2,0,6,5,1096
43,near-aligned,far-anchor,7,2,2,50,5,line,12,D,12,8,5,43,5,11,16,3,4,0,1,5,6,2,1097
50,far-from-aligned,anchor,0,7,0,50 and 100,43,line,12,A,50,6,9,3,14,7,11,5,2,0,4,3,6,1,1098
25,aligned,anchor,0,0,0,50 and 75,50,pie,12,F,13,7,12,15,11,25,17,6,1,5,0,3,4,2,1099
53,near-aligned,far-anchor,3,3,2,0,3,pie,12,D,15,4,4,53,13,8,3,6,5,2,1,3,4,0,1100
46,far-from-aligned,near-anchor,4,7,1,75,36,pie,12,C,5,7,46,11,7,5,19,1,3,4,6,5,2,0,1101
38,far-from-aligned,far-anchor,12,5,2,50,45,pie,12,E,10,8,9,11,38,15,9,1,5,6,2,4,3,0,1102
17,aligned,far-anchor,8,0,2,50,50,pie,12,F,16,11,16,7,15,17,18,3,2,0,1,6,4,5,1103
28,near-aligned,near-anchor,3,3,2,25,28,pie,12,C,6,21,28,14,14,10,7,3,0,2,5,4,6,1,1104
21,aligned,near-anchor,4,0,1,25,4,pie,12,C,4,18,21,23,7,8,19,0,5,1,3,2,4,6,1105
41,far-from-aligned,far-anchor,9,7,1,50,16,pie,12,B,17,41,4,8,12,14,4,3,2,5,4,0,6,1,1106
33,near-aligned,far-anchor,8,4,2,50,13,line,12,D,5,9,4,33,29,7,13,4,3,5,1,2,6,0,1107
20,far-from-aligned,far-anchor,5,10,0,50 and 50,40,pie,12,A,20,9,19,12,19,12,9,3,6,4,0,1,5,2,1108
24,far-from-aligned,near-anchor,1,11,1,75,64,pie,12,A,24,16,17,10,19,12,2,5,0,1,3,2,6,4,1109
47,far-from-aligned,near-anchor,3,10,2,25,15,line,12,G,11,7,14,1,14,6,47,6,3,5,0,1,4,2,1110
51,far-from-aligned,far-anchor,1,10,1,25,35,pie,12,E,15,2,16,2,51,7,7,0,2,3,1,4,5,6,1111
31,aligned,far-anchor,6,0,1,100,69,line,12,G,10,19,12,8,6,14,31,4,1,3,2,5,0,6,1112
24,near-aligned,near-anchor,1,1,1,25,24,line,12,D,13,11,11,24,22,9,10,0,6,1,2,5,3,4,1113
22,aligned,near-anchor,3,0,2,75,53,line,12,E,21,3,25,4,22,17,8,5,3,2,6,4,1,0,1114
25,far-from-aligned,anchor,0,8,0,75 and 100,67,line,12,B,8,25,17,13,10,8,19,1,5,2,3,0,6,4,1115
21,far-from-aligned,near-anchor,4,10,1,50,40,line,12,G,3,8,27,31,9,1,21,4,2,5,0,6,1,3,1116
26,near-aligned,near-anchor,1,4,1,0,4,pie,12,B,28,26,4,16,2,2,22,6,1,0,2,3,4,5,1117
46,aligned,near-anchor,4,0,1,75,29,line,12,G,9,7,12,17,3,6,46,0,5,4,1,2,6,3,1118
25,aligned,anchor,0,0,0,75 and 100,75,line,12,E,17,13,8,12,25,18,7,0,2,4,3,6,1,5,1119
20,aligned,far-anchor,5,0,0,0,0,line,12,A,20,9,13,17,6,11,24,0,6,1,5,2,3,4,1120
55,aligned,far-anchor,5,0,0,75,20,pie,12,B,6,55,7,13,6,7,6,0,3,1,5,4,2,6,1121
49,near-aligned,near-anchor,1,3,1,50,4,line,12,F,10,4,1,4,29,49,3,3,0,4,5,6,1,2,1122
21,aligned,near-anchor,4,0,1,75,54,pie,12,G,25,16,12,6,9,11,21,2,5,3,0,6,1,4,1123
17,near-aligned,far-anchor,8,4,2,75,62,pie,12,D,12,18,23,17,7,14,9,5,1,3,4,0,2,6,1124
17,aligned,far-anchor,8,0,2,0,0,line,12,C,6,6,17,21,14,15,21,5,1,0,3,2,4,6,1125
21,near-aligned,near-anchor,4,2,1,50 and 75,52,line,12,B,9,21,12,16,2,18,22,6,4,0,2,3,5,1,1126
34,aligned,far-anchor,9,0,1,75,41,line,12,D,16,9,21,34,3,13,4,1,3,6,4,0,2,5,1127
50,far-from-aligned,anchor,0,6,0,25 and 75,19,pie,12,A,50,3,13,9,13,10,2,2,5,4,1,3,0,6,1128
34,far-from-aligned,far-anchor,9,6,1,50,56,pie,12,A,34,10,16,2,5,18,15,5,6,3,2,1,4,0,1129
